Volume,Page,KF Scientific Name,KF Scientific Name,AH Scientific Name,AH Common Name,"Dimensions (hxw, cm)",Place Name-1,Year-1,Place Name-2,Year-2,Place Name-3,Year-3,Place Name-4,Year-4,Place Name-5,Year-5,Place Name-6 ,Year-6,Place Name-7,Year-7,Place Name-8,Year-8,,
10,27,Gentiana crinita Froel,,Gentianopsis crinita (Froel) Ma,greater fringed-gentian,36.3 x 25.2,Brunswick,1877,Freeport,1904,Wells,1897,South Poland,1893,,,,,,,,,,
10,28,Gentiana crinita Froel,,Gentianopsis crinita (Froel) Ma,greater fringed-gentian,33 x 21,Brunswick,1870,,,,,,,,,,,,,,,,
10,29,Gentiana andrewsii Griseb,,Gentiana andrewsii Griseb ,Andrew's bottle gentian,37 x 27,Brunswick,1896,South Poland,1896,Wells,1898,Wells,1879,,,,,,,,,,
10,30,Gentiana linearis Froel,,Gentiana linearis Froel ,narrow-leaved gentian,37.3 x 27.5,Wells,1879,Saint Francis,1881,West Baldwin,1900,,,,,,,,,,,,
10,31,Gentiana linearis Froel,,Gentiana linearis Froel ,narrow-leaved gentian,37.3 x 27,Saint Francis,1881,West Baldwin,1900,,,,,,,,,,,,,,
10,32,Gentiana linearis Froel,,Gentiana linearis Froel ,narrow-leaved gentian,37.3 x 25,Saint Francis,1881,,,,,,,,,,,,,,,,
10,33,Gentiana amarilla L,,Gentianella amarella (L) Boerner,northern dwarf-gentian,36.4 x 27,Houlton,1881,,,,,,,,,,,,,,,,
10,34,Bartonia virginica B S P ,Bartonia tenilla Muhl ,Bartonia virginica (L) B S P ,Virginia screwstem,38.5 x 27.5 ,Cape Elizabeth,1902,,,,,,,,,,,,,,,,
10,35,Menyanthus trifoliata L,,Menyanthes trifoliata L ,buck-bean,32 x 24,Fayette,1876,Wayne,1876,York Beach,1898,Orono,1879,Winnegance,1910,,,,,,,,
10,36,Limnanthemum lacunosum G,Nymphoides lanucosum [sic] Fernald,Nymphoides cordata Fern ,little floating heart,26.5 x 19.5,Bowdoin,1871,Fayette,1878,South Poland,1893,West Baldwin,1900,,,,,,,,,,
10,37,Apocynum medium Greene,,Apocynum x floribundum Greene,spreading dogbane hybrid ,38 x 27.5,Topsham,1893,,,,,,,,,,,,,,,,
10,38,Apocynum androsaemifolium L,,Apocynum androsaemifolium L ,spreading dogbane,27.5 x 19.7,Harpswell,1870,Brunswick,nd,East Livermore,nd,South Poland,1895,Chesterville,1896,Wells,nd,,,,,,
10,39,Apocynum cannabinum L,,Apocynum cannabinum L ,hemp dogbane,29.7 x 22.5,Harpswell Island,1870,South Poland,1895,Litchfield,1896,Gilead,1896,,,,,,,,,,
10,40,Asclepias syriaca L,,Asclepias syriaca L ,common milkweed,31.5 x 25.5 ,Strong,1882,,,,,,,,,,,,,,,,
10,41,Asclepias cornuti Decaisne,Asclepias syriaca L,Asclepias syriaca L ,common milkweed,34 x 23,Brunswick,1871,Wells,1898,East Livermore,1898,Hiram,1900,,,,,,,,,,
10,43,Asclepias phytolaccoides Pursh ,,Asclepias exaltata L ,poke milkweed,37.5 x 27,South Poland,1895,,,,,,,,,,,,,,,,
10,44,Asclepias phytolaccoides Pursh ,,Asclepias exaltata L ,poke milkweed,37.5 x 26,South Poland,1893,Wells,1898,Hiram,1900,,,,,,,,,,,,
10,45,Asclepias incarnata,,Asclepias incarnata L ,swamp milkweed,37.5 x 26.5 ,Bradley,1880,,,,,,,,,,,,,,,,
10,46,Asclepias incarnata L ,,Asclepias incarnata L ,swamp milkweed,37.5 x 26,Fayette,1878,Bradley,1880,Orono,1880,South Poland,1893,,,,,,,,,,
10,47,Asclepias incarnata L ,,Asclepias incarnata L ,swamp milkweed,36.5 x 27,South Poland,1893,,,,,,,,,,,,,,,,
10,48,Cynanchum nigrum Pers ,,Cynanchum louiseae Kartesz & Gandhi,black swallowwort,38.5 x 28,Brunswick,1906,,,,,,,,,,,,,,,,
10,49,Fraxinus americana L,,Fraxinus americana L ,white ash,37 x 27,Brunswick,1898,,,,,,,,,,,,,,,,
10,50,Fraxinus pubescens Lambert,,Fraxinus pennsylvanica Marsh ,green ash,37.5 x 27.5,East Livermore,1877,Rangeley,1894,Gilead,1897,,,,,,,,,,,,
10,51,Fraxinus pubescens Lambert,,Fraxinus pennsylvanica Marsh ,green ash,37.5 x 27,Orono,1893,,,,,,,,,,,,,,,,
10,52,Fraxinus vinidis Michx ,Fraxinus pennsylvanica Marsh ,Fraxinus pennsylvanica Marsh ,green ash,37.5 x 26.5 ,,,,,,,,,,,,,,,,,,
10,53,Fraxinus nigra Marsh ,Fraxinus sombucifolia Lam ,Fraxinus nigra Marsh ,black ash,37.5 x 27.5,East Livermore,1881,,,,,,,,,,,,,,,,
10,54,Fraxinus americana L,,Fraxinus americana L ,white ash,37.5 x 27,Brunswick,nd,East Livermore,nd,Gilead,nd,,,,,,,,,,,,
10,55,Asarum canadense L,,Asarum canadense L ,Canada wild ginger,29.5 x 22,Caribou,1880,,,,,,,,,,,,,,,,
10,56,Phytolacca decandra L,,Phytolacca americana L ,American pokeweed,36.5 x 26,South Poland,1897,,,,,,,,,,,,,,,,
10,57,Chenopodium polyspermum,,Chenopodium polyspermum L ,many-seeded goosefoot,37.5 x 27.5,North Berwick,1898,,,,,,,,,,,,,,,,
10,58,Chenopodium leptophyllum N,,Chenopodium leptophyllum (Moq) Nutt ex S Wats ,narrow-leaved goosefoot,38.3 x 27.7,North Berwick,1896,,,,,,,,,,,,,,,,
10,59,Chenopodium album L,,Chenopodium album L ,white goosefoot,29.5 x 24,Wells Beach,1879,,,,,,,,,,,,,,,,
10,60,Chenopodium leptophyllum Nutt,,Chenopodium leptophyllum (Moq) Nutt ex S Wats ,narrow-leaved goosefoot,37.5 x 26.5 ,Wells Beach,1879,,,,,,,,,,,,,,,,
10,61,Chenopodium murale L,,Chenopodium murale L ,nettle-leaved goosefoot,29.2 x 24,Cundy's Harbor,1878,,,,,,,,,,,,,,,,
10,62,Chenopodium incisum Poir,,Dysphania cristata (F Muell) Mosyakin & Clemants ,crested glandular-goosefoot,38.5 x 28,North Berwick,1903,,,,,,,,,,,,,,,,
10,63,Blitum capitatum,Chenopodium capitatum Ashers,Chenopodium capitatum (L) Aschers ,strawberry-blite,37.5 x 27,Fort Fairfield,1880,Kingsbury Plantation,1880,Chesterville,1898,,,,,,,,,,,,
10,64,Chenopodium rubrum L,,Chenopodium rubrum L ,red goosefoot,37.2 x 27,Wells Beach,1879,Wells,1879,,,,,,,,,,,,,,
10,65,Atriplex patula L,,Atriplex patula L ,spearscale orache,36.5 x 25.5,Wells Beach,1891,Sorrento,1891,,,,,,,,,,,,,,
10,66,Atriplex patula L,,Atriplex patula L ,spearscale orache,38 x 27.3,Wells,1879,,,,,,,,,,,,,,,,
10,67,Atriplex patula L,,Atriplex patula L ,spearscale orache,30 x 24.5,Sorrento,1891,Wells,1879,,,,,,,,,,,,,,
10,68,Atriplex hastata L,,Atriplex prostrata Bouch̩r ex DC,hastate-leaved orache,30.3 x 24,Harpswell,1876,,,,,,,,,,,,,,,,
10,69,Atriplex patula L,,Atriplex patula L ,spearscale orache,38 x 27.5,North Berwick,1898,Wells Beach,1898,,,,,,,,,,,,,,
10,70,Salicornia herbacea L,,Salicornia maritima Wolff & Jefferies,sea glasswort,37 x 27,Wells Beach,1898,,,,,,,,,,,,,,,,
10,71,Salicornia herbacea L,,Salicornia maritima Wolff & Jefferies,sea glasswort,38.5 x 27.5 ,Brunswick,1899,,,,,,,,,,,,,,,,
10,72,Salicornia herbacea L,,Salicornia maritima Wolff & Jefferies,sea glasswort,37 x 27,Sorrento,1891,Wells,1898,,,,,,,,,,,,,,
10,73,Salicornia europaea L,,Salicornia maritima Wolff & Jefferies,sea glasswort,38 x 27,Pemaquid,1889,Lubec,1902,,,,,,,,,,,,,,
10,74,Suaeda maritima (L) Dumort,,Suaeda maritima (L) Dumort,herbaceaous sea-blite,38 x 27.5,Wells Beach,1901,Monhegan,1910,,,,,,,,,,,,,,
10,75,Suaeda maritima (L) Dumort,,Suaeda maritima (L) Dumort,herbaceaous sea-blite,37.3 x 27.3,Sorrento,1891,Wells Beach,1898,,,,,,,,,,,,,,
10,76,Suaeda americana Fernald,,Suaeda calceoliformis (Hook) Moq ,American sea-blite ,37.5 x 27.5,Wells Beach,1898,,,,,,,,,,,,,,,,
10,77,Suaeda linearis Moq,,Suaeda linearis (Ell) Moq ,annual sea-blite,37 x 27.5 ,Wells,1879,Wells,1898,Sorrento,1891,,,,,,,,,,,,
10,78,Salsola kali L,,Salsola kali L ,saltwort,37.3 x 28,Wells Beach,1879,Monhegan,1910,,,,,,,,,,,,,,
10,79,Suaeda richii Fernald,,Suaeda maritima (L) Dumort,herbaceaous sea-blite ,26 x 19.5,Harpswell,1871,,,,,,,,,,,,,,,,
10,80,Amarantus paniculatus,,Amaranthus cruentus L ,blood amaranth,37.5 x 27,Brunswick,1891,,,,,,,,,,,,,,,,
10,81,Amarantus retroflexus L,,Amaranthus retroflexus L ,red-rooted amaranth,39 x 28,Topsham,1907,Brunswick,nd,South Poland,1895,Wells,1898,,,,,,,,,,
10,82,Amarantus retroflexus L,,Amaranthus retroflexus L ,red-rooted amaranth,37.5 x 26.5 ,Brunswick,nd,,,,,,,,,,,,,,,,
10,83,Amarantus albus L,Amaranthus graecizans L,Amaranthus albus L ,tumbleweed amaranth,37 x 27.5,Brunswick,1891,South Poland,1893,Wells,1898,,,,,,,,,,,,
11,1,Rumex britannica L ,,Rumex britannica L ,greater water dock ,35.5 26,Wells,1879,Sorrento,1891,North Lubec,1902,,,,,,,,,,,,
11,3,Rumex salicifolius Weinmann,Rumex pallidus Bigel,Rumex pallidus Bigelow,seabeach dock,37 x 27.5,Wells,1879,Monhegan,1910,,,,,,,,,,,,,,
11,4,Rumex crispus L ,,Rumex crispus L ,curly dock ,27 x 19,Brunswick,1871,,,,,,,,,,,,,,,,
11,5,Rumex obtusifolius L ,,Rumex obtusifolius L ,bitter dock,37.5 x 27,Strong,1882,Rangeley,1882,,,,,,,,,,,,,,
11,6,Rumex obtusifolius L ,,Rumex obtusifolius L ,bitter dock,34.5 x 26,Wells,1879,,,,,,,,,,,,,,,,
11,8,Rumex occidentalis Watson,,Rumex occidentalis S Wats ,western dock ,38 x 27.5,Cutler,1902,,,,,,,,,,,,,,,,
11,9,Rumex occidentalis Watson,,Rumex occidentalis S Wats ,western dock ,37.5 x 27.5,Cutler,1902,,,,,,,,,,,,,,,,
11,10,Rumex maritimus L ,Rumex persicarioides L ,Rumex maritimus L ,golden dock,39 x 28,Brunswick,1907,,,,,,,,,,,,,,,,
11,11,Rumex acetosella L ,,Rumex acetosella L ,common dock ,36.5 x 26.5,Brunswick,1870,,,,,,,,,,,,,,,,
11,12,Polygonum maritimum L ,,Polygonum glaucum Nutt ,seaside knotweed,37 x 27,Wells Beach,1897,Wells Beach,1907,,,,,,,,,,,,,,
11,13,Polygonum aviculare L ,Polygonum aviculare x litorale [sic] Koch,Polygonum aviculare L ,dooryard knotweed,38 x 28,Brunswick,1870,,,,,,,,,,,,,,,,
11,14,Polygonum tenue Michx,,Polygonum tenue Michx,Slender knotweed,27.5 x 19,Wells,1878,,,,,,,,,,,,,,,,
11,15,Polygonum erectum L,,Polygonum erectum L ,upright knotweed,37 x 26,Wells Beach,1879,,,,,,,,,,,,,,,,
11,16,Polygonum ramosissimum Michx,,Polygonum ramosissimum Michx ,yellow-flowered knotweed,37 x 26.5,North Berwick,1879,,,,,,,,,,,,,,,,
11,17,Polygonum lapathifolium L,,Persicaria lapathifolia (L) S F Gray ,dock-leaved smartweed,38.5 x 27,Orono,1891,,,,,,,,,,,,,,,,
11,18,Polygonum tomentosum Schrank,,Persicaria lapathifolia (L) S F Gray ,dock-leaved smartweed,38 x 27,,,,,,,,,,,,,,,,,,
11,19,Polygonum lapathifolium L,,Persicaria lapathifolia (L) S F Gray ,dock-leaved smartweed,38 x 27.5,Fort Fairfield,1896,,,,,,,,,,,,,,,,
11,20,Polygonum pennsylvanicum L,,Persicaria pensylvanica (L) G Maza,Pennsylvania smartweed,38 x 27.5,Orono,1891,South Poland,1893,,,,,,,,,,,,,,
11,21,Polygonum pennsylvanicum L,,Persicaria pensylvanica (L) G Maza,Pennsylvania smartweed,33 x 15.3,Orono,1880,South Poland,1893,Cumberland,1895,,,,,,,,,,,,
11,22,Polygonum amphibium L,,Persicaria amphibia (L) S F Gray,water smartweed,37 x 27,Orono,1880,Greenvale,1891,,,,,,,,,,,,,,
11,23,Polygonum muhlenbergii (M[eisn].)Watson,,Persicaria amphibia (L) S F Gray,water smartweed,37.5 x 27,Bradley,1880,,,,,,,,,,,,,,,,
11,24,Polygonum careyi Olney,,Persicaria careyi (Olney) Greene,Carey's smartweed,37.5 x 27,Wells,1879,,,,,,,,,,,,,,,,
11,25,Polygonum careyi Olney,,Persicaria careyi (Olney) Greene,Carey's smartweed,37.5 x 27.5,York,1879,Orono,1880,South Poland,1893,,,,,,,,,,,,
11,26,Polygonum amphibium L,,Persicaria amphibia (L) S F Gray,water smartweed,20 x 27,Fayette,1871,Pushaw Pond,1880,Greenville,1891,South Poland,1893,,,,,,,,,,
11,27,Polygonum hydropiperoides Michx,,Persicaria hydropiperoides (Michx) Small,false water-pepper smartweed,37 x 26.5,Wells,1879,Gilead,1897,Baldwin,1900,,,,,,,,,,,,
11,28,Polygonum hydropiperoides Michx,,Persicaria hydropiperoides (Michx) Small,false water-pepper smartweed,37.5 x 28,Brunswick,1870,South Poland,1893,West Baldwin,1900,,,,,,,,,,,,
11,29,Polygonum arifolium L,,Persicaria arifolia (L) Haroldson,halberd-leaved tearthumb,30 x 25,Brunswick,1870,Readfield,1892,South Poland,1893,Rangeley,1894,West Baldwin,1900,,,,,,,,
11,30,Polygonum arifolium L,,Persicaria arifolia Haroldson,halberd-leaved tearthumb,37.5 x 27.5,Kents Hill,1892,,,,,,,,,,,,,,,,
11,31,Polygonum convoluvulus L,,Fallopia convolvulus A Love,black bindweed,36.5 x 27,Fayette Ridge,1878,West Bath,1891,South Poland,1893,Wells,1898,West Baldwin,1900,,,,,,,,
11,32,Polygonum cilinode Michx,,Fallopia cilinodis (Michx) Holub,fringed bindweed,37.5 x 25.5,York,1879,,,,,,,,,,,,,,,,
11,33,Polygonum cilinode Michx,,Fallopia cilinodis (Michx) Holub,fringed bindweed,26.5 x 20,York,1879,Fayette,1871,,,,,,,,,,,,,,
11,34,Polygonum scandens L,,Fallopia scandens (L) Holub,climbing bindweed,37 x 26,East Livermore,1878,Litchfield,1896,,,,,,,,,,,,,,
11,35,Polygonum articulatum L,,Polygonum articulatum L,coastal jointed knotweed,27.5 x 18.7,Wells,1898,,,,,,,,,,,,,,,,
11,36,Sassafras officinale Nees,Sassafras variifolium Ktze,Sassafras albidum (Nutt) Nees,sassafras ,37 x 27,Wells,1876,Wells,1898,Wells,1902,,,,,,,,,,,,
11,37,Lindera benzoin Blume,Benzoin aestivale Nees,Lindera benzoin (L) Blume,norththern spicebush,29.5 x 24,Fayette Ridge,1874,Wells,1882,Wells1898,,,,,,,,,,,,,
11,38,Dirca palustris L,,Dirca palustris L ,eastern leatherwood,29 x 26,Fayette,1878,South Poland,1893,,,,,,,,,,,,,,
11,39,Comandra umbellata Nutt,,Comandra umbellata (L) Nutt ,bastard-toadflax,36.5 x 25.5,Wells,1879,South Poland,1893,Brunswick 1870,,,,,,,,,,,,,
11,40,Comandra livida Richards,,Geocaulon lividum (Richards) Fern ,false toadflax,38 x 27,Saddleback Mountain,nd,Franklin,1894,,,,,,,,,,,,,,
11,41,Euphorbia polygonifolia L,,Euphorbia polygonifolia L ,Seaside sandmat,37 x 27,York Beach,1879,Winnegance,1909,,,,,,,,,,,,,,
11,42,Euphorbia glyptosperma Engelm,,Euphorbia glyptosperma Engelm ,rib-seeded sandmat,38 x 27,Rumford Center,1896,Phillips,1896,,,,,,,,,,,,,,
11,43,Euphorbia glyptosperma Engelm,,Euphorbia glyptosperma Engelm ,rib-seeded sandmat,37.5 x 27,Strong,1894,,,,,,,,,,,,,,,,
11,44,Euphorbia maculata L,,Euphorbia maculata L ,spotted sandmat,36.5 x 27,North Berwick,1891,Brunswick,1887,East Livermore,nd,,,,,,,,,,,,
11,45,Euphorbia hirsuta Wiegand,,Euphorbia vermiculata Raf ,hairy sandmat,39 x 28,Brunswick,1907,Bethel,1908,,,,,,,,,,,,,,
11,46,Euphorbia hirsuta Wiegand,,Euphorbia vermiculata Raf ,hairy sandmat,37 x 27,North Berwick,1901,,,,,,,,,,,,,,,,
11,47,Euphorbia helioscopia Wiegand,,Euphorbia helioscopia L ,sun spurge,36.5 x 27,Saint Francis,1881,Cape Small Point,1890,,,,,,,,,,,,,,
11,48,Euphorbia peplus L,,Euphorbia peplus L ,petty spurge,37 x 27.5,Brunswick,1891,,,,,,,,,,,,,,,,
11,49,Acalypha virginica L,,Acalypha virginica L  ,Virginia three-seeded Mercury,37.5 x 27,Orono,1891,East Livermore,1894,South Poland,1895,Brunswick,1907,,,,,,,,,,
11,50,Empetrum nigrum L,,Empetrum nigrum L ,black crowberry,29.5 x 26,West Bath,nd,Mount Desert,1891,Isle au Haut,1909,,,,,,,,,,,,
11,51,Corema conradii Torrey,,Corema conradii (Torr) Torr ex Loud ,broom crowberry,27 x 24,Ogunquit,1879,Gun Point Harpswell,1888,Isle au Haut,1909,,,,,,,,,,,,
11,52,Ceratophyllum demersum L,,Ceratophyllum demersum L ,common hornwort,38 x 28,East Livermore,1878,Readfield,1892,South Poland,1893,,,,,,,,,,,,
11,53,Ulmus americana L,,Ulmus americana L ,American elm,29 x 22,Brunswick,1875,South Poland,1893,,,,,,,,,,,,,,
11,54,Cannabis sativa L,,Cannabis sativa L ,hemp,34 x 26.5,Farmington,1882,,,,,,,,,,,,,,,,
11,55,Cannabis sativa L,,Cannabis sativa L ,hemp,32 x 24,Brunswick,1875,,,,1910,,,,,,,,,,,,
11,56,Humulus lupulus L,,Humulus lupulus L ,common hop,37 x 27,Strong,1882,South Poland,1895,Gilead,1897,,,,,,,,,,,,
11,57,Urtica,,Urtica dioica L ,stinging nettle,38.5 x 28.5,Topsham,1892,Brunswick,1892,Monhegan,1910,,,,,,,,,,,,
11,58,Urtica gracilus ,,Urtica dioica L ,stinging nettle,37.5 x 26.5,Orono,1891,,,,,,,,,,,,,,,,
11,59,Laportea canadensis Gaudichaud,,Laportea canadensis (L) Weddell,Canada wood-nettle,27.5 x 21.5,Livermore Falls,1876,Livermore Falls,1878,,,,,,,,,,,,,,
11,60,Pilea pumila Gray,,Pilea pumila (L) Gray,Canada clearweed,39.5 x 27.5,Brunswick,1895,Brunswick,1902,,,,,,,,,,,,,,
11,61,Boehmeria cylindrica Willd,,Boehmeria cylindrica (L) Sw ,small-spiked false nettle,37.5 x 28,Readfield,1892,Leeds Center,1896,,,,,,,,,,,,,,
11,62,Boehmeria cylindrica Willd,,Boehmeria cylindrica (L) Sw ,small-spiked false nettle,30.5 x 25,Livermore Falls,1877,Brunswick,1903,,,,,,,,,,,,,,
12,1,Platanus occidentalis L,,Platanus occidentalis L ,American sycamore,38 x 28,Auburn,1875,,,,,,,,,,,,,,,,
12,2,Juglans cinerea L,,Juglans cinerea L ,white walnut,38.5 x 28.5,Fayette Ridge,1875,,,,,,,,,,,,,,,,
12,3,Carya alba Nutt,,Carya tomentosa (Poir in Lam) Nutt ,mockernut hickory,38 x 28,Fayette Ridge,1875,Wells,1878,North Brunswick,1878,,,,,,,,,,,,
12,4,Carya porcina Nutt,Carya globra Spack,Carya tomentosa (Poir in Lam) Nutt ,mockernut hickory,38 x 28,North Brunswick,1879,,,,,,,,,,,,,,,,
12,5,Carya amora Nutt,Carya cordiformis K Koch,Carya cordiformis (Wangenh) K Koch,bitternut hickory,38 x 28,North Brunswick,1875,,,,,,,,,,,,,,,,
12,6,Quercus alba L,,Quercus alba L ,eastern white oak,38 x 28,,,,,,,,,,,,,,,,,,
12,7,Quercus alba L,,Quercus alba L ,eastern white oak,38 x 28,Brunswick,1875,Wells,1877,Wells,1878,Mt. Agamenticus,1877,Mt. Agamenticus,1879,,,,,,,,
12,8,Quercus bicolor Willd,,Quercus bicolor Willd ,swamp white oak,38 x 28,Wells,1877,Wells,1897,,,,,,,,,,,,,,
12,9,Quercus prinus L,,Quercus prinoides Willd ,dwarf chestnut ,38.5 x 27.5,York,1879,,,,,,,,,,,,,,,,
12,10,Quercus prinus var acuminata Michx,,Quercus muehlenbergii Engelm,yellow chestnut oak,38 x 28,Agamenticus Hills,nd,York,1876,York,1879,York,1898,,,,,,,,,,
12,11,Quercus ilicifolia Michx,,Quercus ilicifolia Wangenh ,scrub oak,38.5 x 28,Brunswick,1877,Topsham,1877,South Poland,1893,Hiram,1900,Gilead,1897,,,,,,,,
12,12,Quercus coccinea Wang,,Quercus coccinea Muenchh ,scarlet oak,38.5 x 28,Wells,1898,South Poland,1893,Gilead,1897,,,,,,,,,,,,
12,13,Quercus rubra L,,Quercus rubra L ,northern red oak,38.5 x 27.5,,,,,,,,,,,,,,,,,,
12,14,Quercus coccinea Wang,,Quercus coccinea Muenchh ,scarlet oak,38 x 28,Gilead,1897,South Poland,1897,Wells,1876,Wells,1879,Wells,1898,,,,,,,,
12,15,Quercus rubra L,,Quercus rubra L ,northern red oak,37.5 x 29.5,Brunswick,1878,Fort Fairfield,1880,South Poland,1893,Gilead,1897,Wells,1898,,,,,,,,
12,16,Quercus rubra L,,Quercus rubra L ,northern red oak,38 x 28,Brunswick,1878,,,,,,,,,,,,,,,,
12,18,Castanea vesca Mill,,Castanea sativa P Mill ,Spanish chestnut,38.5 x 28,Fayette Ridge,1878,Cumberland,1875,Rumford,1908,South Poland,1895,Falmouth,1806,,,,,,,,
12,19,Fagus ferruginea,,Fagus grandifolia Ehrh ,American beech,37.5 x 27,,,,,,,,,,,,,,,,,,
12,20,Fagus ferruginea Ait,,Fagus grandifolia Ehrh ,American beech,38 x 28,Fayette Ridge,1877,Brunswick,1877,South Poland,1893,West Baldwin,1900,,,,,,,,,,
12,21,Quercus rubra L,,Quercus rubra L ,northern red oak,37.5 x 27.5,,,,,,,,,,,,,,,,,,
12,22,Corylus americana Walt,,Corylus americana Walt ,American hazlenut ,34.5 x 25,East Livermore,1879,Wells,1879,South Poland,1893,,,,,,,,,,,,
12,23,Corylus rostrata Ait,,Corylus cornuta Marsh ,beaked hazlenut ,30.5 x 16.5,Brunswick,nd,South Poland,1893,Gilead,1897,Wells,1898,,,,,,,,,,
12,24,Ostrya virginica Willd,Ostrya virginiana K Koch,Ostrya virginiana (P Mill) K Koch,hop-hornbeam,38 x 28,Brunswick,1877,Mt. Percival,1891,South Poland,1893,Gilead,1897,Strong,1882,,,,,,,,
12,25,Carpinus americana Michx,,Carpinus caroliniana Walt ,American hornbeam,38.5 x 28,Brunswick,1877,South Poland,1893,Wells,1898,,,,,,,,,,,,
12,26,Myrica gale L,,Myrica gale L ,sweetgale ,30.5 x 24.5,Brunswick,1874,Brunswick,1877,,,,,,,,,,,,,,
12,27,Myrica cerifera L,Myrica caroliniensis Mill,Morella caroliniensis (P Mill) Small,small bayberry,34 x 23,Wells,1879,Wells,1898,West Bath,1874,,,,,,,,,,,,
12,28,Myrica asplenifolia Endl,,Comptonia peregrina (L) Coult ,sweet-fern,38 x 28,Brunswick,1870,South Poland,1893,Wells,1898,,,,,,,,,,,,
12,29,Betula lenta L,,Betula lenta L ,cherry birch,38 x 28,Ashland,1881,Strong,1882,South Poland,1893,,,,,,,,,,,,
12,30,Betula lutea L,,Betula alleghaniensis Britt ,yellow birch,38 x 28,East Livermore,1881,South Poland,1893,,,,,,,,,,,,,,
12,31,Betula populifolia Marsh,,Betula populifolia Marsh ,gray birch,38.5 x 26.5,Brunswick,1895,,,,,,,,,,,,,,,,
12,32,Betula populifolia Ait,,Betula populifolia Marsh ,gray birch,30.5 x 24,Brunswick,1870,South Poland,1893,Wells,1898,,,,,,,,,,,,
12,33,Betula papyracea Ait,,Betula minor (Tuckerman) Fern ,dwarf birch,38 x 28,Brunswick,1877,South Poland,1893,Wells,1893,Strong,1892,,,,,,,,,,
12,34,Betula alba L,,Betula papyrifera Marsh ,paper birch,35.5 x 25,Mt. Katahdin,1877,,,,,,,,,,,,,,,,
12,35,Betula pumila L,,Betula pumila L ,bog birch,37.5 x 27,,,,,,,,,,,,,,,,,,
12,36,Alnus viridis DC,Alnus crispa Pursh,Alnus viridis (Vill) Lam & DC ,green alder,38 x 28,Ashland,1881,Fort Kent,1881,,,,,,,,,,,,,,
12,37,Alnus incana Willd,,Alnus incana (L) Moench,speckled alder,31 x 24.5,Brunswick,1878,Monhegan,1910,South Poland,1893,,,,,,,,,,,,
12,38,Alnus serrulata Ait,Alnus rugosa Spreng,Alnus serrulata (Ait) Willd ,smooth alder ,27.5 x 25.5,South Poland,1893,Brunswick,1878,Wells,1879,,,,,,,,,,,,
12,39,Salix rostrata Richards,,Salix bebbiana Sarg ,long-beaked willow,37.5 x 28,East Livermore,1892,,,,,,,,,,,,,,,,
12,40,Salix humilis Marshall ,,Salix humilis Marsh ,prairie willow,38 x 28,Brunswick,1877,South Poland,1893,,,,,,,,,,,,,,
12,41,Salix discolor Muhl,,Salix discolor Muhl ,pussy willow,38.5 x 28.5,Brunswick,1877,South Poland,1893,,,,,,,,,,,,,,
12,42,Salix discolor Muhl,,Salix discolor Muhl ,pussy willow,30.5 x 24.5,Brunswick,1875,,,,,,,,,,,,,,,,
12,44,Salix sericea L,,Salix sericea Marsh ,silky willow,38 x 28,Brunswick,1877,South Poland,nd,,,,,,,,,,,,,,
12,45,Salix fragilis L,,Salix x fragilis L ,white willow [hybrid] ,37.5 x 27.5,Wells,1898,South Poland,1893,,,,,,,,,,,,,,
12,46,Salix viminalis Muhl,,Salix viminalis L ,osier willow,38.5 x 28,Fayette Ridge,1878,Harpswell,1878,,,,,,,,,,,,,,
12,47,Salix cordata Muhl,,Salix eriocephala Michx ,heart-leaved willow,38 x 28,Brunswick,1870,Brunswick,1877,,,,,,,,,,,,,,
12,48,Salix cordata Muhl,,Salix eriocephala Michx ,heart-leaved willow,38 x 28,Brunswick,nd,Shad Island,1888,,,,,,,,,,,,,,
12,49,Salix rostrata Muhl,,Salix bebbiana Sarg ,long-beaked willow ,38 x 28,Brunswick,1893,Orono,1893,Fort Kent,1880,Wells,1898,Hiram,1900,South Poland,1893,,,,,,
12,50,Salix lucida Muhl,,Salix lucida Muhl ,shining willow,31 x 23.5,Brunswick,1875,,,,,,,,,,,,,,,,
12,51,Salix lucida Muhl,,Salix lucida Muhl ,shining willow,38.5 x 28,Brunswick,1877,South Poland,1893,,,,,,,,,,,,,,
12,52,Salix nigra Marsh,,Salix nigra Marsh ,black willow,38 x 27.5,Poland,1893,Poland,1895,Middle Range Pond,1893,,,,,,,,,,,,
12,53,Salix fragilis L,,Salix x fragilis L ,white willow [hybrid] ,38 x 28,Brunswick,1892,East Livermore,1894,,,,,,,,,,,,,,
12,54,Salix alba L,,Salix alba L ,white willow,38 x 27.5,Fort Kent,1880,,,,,,,,,,,,,,,,
12,55,Salix longifolia Muhl,,Salix exigua Nutt ,sandbar willow,38.5 x 28.2,Poland,1895,Middle Range Pond,1893,,,,,,,,,,,,,,
12,56,Salix pedicellaris Pursh,,Salix pedicellaris Pursh,bog willow,38 x 27.5,Orono,nd,,,,,,,,,,,,,,,,
12,57,Salix myrtilloides L,,Salix pedicellaris Pursh,bog willow,28 x 18.3,Bradley,nd,,,,,,,,,,,,,,,,
12,58,Salix balsamifera Barratt,,Salix pyrifolia Anderss ,balsam willow,37 x 27.5,Patten,1881,South Poland,1893,Hiram,1900,,,,,,,,,,,,
